escenario,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,latencia_total_s,latencia_ms_por_reg,n_registros,recall_+90,f1_+90,auc_weighted,familia,nivel,seed,degradacion_f1_macro_pct
outlier_monto_3x_5pct,0.5683434959349594,0.6026691859413136,0.5716809610260656,0.5618929778610541,0.5645722151157032,0.6026691859413136,0.00651889992877841,0.001656224575401019,3936,0.5772482705611068,0.6295054484492875,0.8127535523669003,outlier_monto,0.05,105,-0.29486806766631857
outlier_monto_3x_5pct,0.5673272357723578,0.6013912574793461,0.5704039465678002,0.5608867248005327,0.5633411509045062,0.6013912574793461,0.006040400010533631,0.0015346544742209428,3936,0.5764796310530361,0.6284038542103059,0.813400920387295,outlier_monto,0.05,106,-0.07083052689821787
outlier_monto_3x_5pct,0.5665650406504065,0.6005193779408796,0.5698306478633849,0.5601864469332529,0.5627513262661297,0.6005193779408796,0.006020900094881654,0.0015297002273581438,3936,0.5764796310530361,0.6273525721455459,0.812769527926472,outlier_monto,0.05,107,0.029748155693383863
outlier_monto_3x_5pct,0.5665650406504065,0.6002679334731116,0.5698811485403876,0.5604046823295966,0.5626887651743188,0.6002679334731116,0.005990499979816377,0.0015219766208883073,3936,0.574173712528824,0.6266778523489933,0.8125089713743265,outlier_monto,0.05,108,0.020888391099812314
outlier_monto_3x_5pct,0.5660569105691057,0.6004047100335834,0.5695352159520474,0.5596282752981753,0.562380230434053,0.6004047100335834,0.008164200000464916,0.002074237804996168,3936,0.5718677940046119,0.6238993710691824,0.8126377183993445,outlier_monto,0.05,109,0.08157829626233642
outlier_monto_3x_5pct,0.5678353658536586,0.6017616365333175,0.5708352238821074,0.5613163409360059,0.5637046910476075,0.6017616365333175,0.005930399987846613,0.00150670731398542,3936,0.5787855495772483,0.6293355620559966,0.8127453541905656,outlier_monto,0.05,110,-0.14649318542261155
outlier_monto_5x_5pct,0.5650406504065041,0.5993009818573609,0.5686381793307007,0.5590139800292678,0.562120397441276,0.5993009818573609,0.00593690003734082,0.0015083587493243953,3936,0.5710991544965411,0.6246321984026902,0.8122811343892787,outlier_monto,0.05,101,0.23895308346593933
outlier_monto_5x_5pct,0.5665650406504065,0.6010286668947764,0.5699585893839284,0.5602082673300474,0.5631805020590163,0.6010286668947764,0.0068137000780552626,0.0017311229873107883,3936,0.574173712528824,0.6269408308854385,0.8123620065156392,outlier_monto,0.05,102,0.007302283260868759
outlier_monto_5x_5pct,0.5663109756097561,0.6001920777421297,0.5693536595402665,0.5599397808346576,0.5625835817051466,0.6001920777421297,0.006044000037945807,0.00153556911533176,3936,0.5787855495772483,0.6295986622073578,0.8110817678511503,outlier_monto,0.05,103,0.11343028645931257
outlier_monto_5x_5pct,0.5647865853658537,0.5988788588943426,0.5680950166456563,0.558431042231383,0.5610392075552533,0.5988788588943426,0.006315000005997717,0.0016044207332311274,3936,0.5734050730207533,0.6255765199161426,0.8121204411054949,outlier_monto,0.05,104,0.3342447470855071
outlier_monto_5x_5pct,0.5665650406504065,0.6010085081160443,0.5701085127405712,0.5602901618502304,0.5633681198338151,0.6010085081160443,0.0063229999504983425,0.0016064532394558797,3936,0.5757109915449654,0.6288832913518052,0.812266742659861,outlier_monto,0.05,105,-0.01900005020806485
outlier_monto_5x_5pct,0.5670731707317073,0.6014408680489396,0.5705095499637389,0.5607266487682677,0.5635384386098379,0.6014408680489396,0.007410599966533482,0.0018827743817412302,3936,0.574173712528824,0.6269408308854385,0.8132453605846965,outlier_monto,0.05,106,-0.08935743156224175
outlier_monto_5x_5pct,0.5660569105691057,0.600095369426106,0.5695259323072012,0.5599495691218077,0.5627900944156187,0.600095369426106,0.006072300020605326,0.0015427591515765563,3936,0.5749423520368947,0.62751677852349,0.8123294083904085,outlier_monto,0.05,107,0.08320700527752882
outlier_monto_5x_5pct,0.5658028455284553,0.5998259653670652,0.5694542076201428,0.5598952965520275,0.562813011418123,0.5998259653670652,0.006095099961385131,0.0015485518194576044,3936,0.5718677940046119,0.6257359125315392,0.8119649499102116,outlier_monto,0.05,108,0.09579027901959321
outlier_monto_5x_5pct,0.5658028455284553,0.6001728613958274,0.5693989689813875,0.5595275012812554,0.5624873771667422,0.6001728613958274,0.009451400022953749,0.002401270331034997,3936,0.5710991544965411,0.6235837180025179,0.8121545994820822,outlier_monto,0.05,109,0.10548126466349067
outlier_monto_5x_5pct,0.5665650406504065,0.6003863709586008,0.5697421448303168,0.560301623518513,0.5629100121588573,0.6003863709586008,0.0061440999852493405,0.0015610010125125357,3936,0.5772482705611068,0.6284518828451883,0.8122547471873132,outlier_monto,0.05,110,0.0452749978138883
outlier_monto_10x_5pct,0.5640243902439024,0.5984508314883601,0.5676655971344107,0.5580710639283801,0.5614894697625645,0.5984508314883601,0.005928299971856177,0.0015061737733374433,3936,0.5703305149884704,0.6245791245791246,0.8112412184589163,outlier_monto,0.05,101,0.409581475369694
outlier_monto_10x_5pct,0.5642784552845529,0.5985357324437733,0.5677989619547926,0.5582463436357973,0.5615184523742087,0.5985357324437733,0.007597399991936982,0.0019302337377888673,3936,0.5726364335126826,0.6260504201680672,0.8113342565204731,outlier_monto,0.05,102,0.3861841471797385
outlier_monto_10x_5pct,0.5652947154471545,0.5993301200125184,0.5685425395424681,0.5590777327997984,0.5620702003317499,0.5993301200125184,0.005997700034640729,0.0015238059031099413,3936,0.5764796310530361,0.628140703517588,0.8095964488363442,outlier_monto,0.05,103,0.25573198742941744
outlier_monto_10x_5pct,0.5642784552845529,0.5989759466940761,0.5680046248558845,0.558024647872224,0.5613699698833161,0.5989759466940761,0.00809999997727573,0.00205792682349485,3936,0.5710991544965411,0.6246321984026902,0.8111121945056431,outlier_monto,0.05,104,0.3501029499077394
outlier_monto_10x_5pct,0.5650406504065041,0.6000576305398112,0.5691533134311836,0.5588552186543011,0.5625433678139679,0.6000576305398112,0.006546400021761656,0.0016632113876426972,3936,0.5695618754803997,0.624262847514743,0.8112062275225724,outlier_monto,0.05,105,0.14857871355102098
outlier_monto_10x_5pct,0.5660569105691057,0.6009356623089399,0.5701221139441064,0.5599541810342762,0.5635532792606137,0.6009356623089399,0.00721539999358356,0.00183318089267875,3936,0.568793235972329,0.6231578947368421,0.8126703675083707,outlier_monto,0.05,106,-0.02138622537765216
outlier_monto_10x_5pct,0.5642784552845529,0.5986172433047035,0.5681184562419845,0.5583804091134915,0.5617646283563615,0.5986172433047035,0.006249699974432588,0.00158783027805706,3936,0.5703305149884704,0.6243163651661758,0.8114577544876296,outlier_monto,0.05,107,0.3301325387358026
outlier_monto_10x_5pct,0.5647865853658537,0.5986568003694301,0.5687463960263969,0.5592323040625937,0.5624564476481486,0.5986568003694301,0.006082500098273158,0.0015453506347238716,3936,0.5703305149884704,0.6248421052631579,0.8108533522672109,outlier_monto,0.05,108,0.21996770533110502
outlier_monto_10x_5pct,0.5652947154471545,0.6001034715312117,0.5692128202530463,0.5591071068477402,0.562630647937982,0.6001034715312117,0.007789699942804873,0.001979090432623189,3936,0.568793235972329,0.6223717409587889,0.8111532137151765,outlier_monto,0.05,109,0.13813892413222195
outlier_monto_10x_5pct,0.5652947154471545,0.5993914720947165,0.5687030630597069,0.5591793857834135,0.5623521215638616,0.5993914720947165,0.006450499990023673,0.001638846542180811,3936,0.5757109915449654,0.6278290025146689,0.8112552755622405,outlier_monto,0.05,110,0.2275699773559683
outlier_monto_5x_10pct,0.5660569105691057,0.6009635437090678,0.5702772570010987,0.560583597182762,0.5647127513353457,0.6009635437090678,0.005974799976684153,0.0015179877989543072,3936,0.5672559569561876,0.6254237288135593,0.8120214605244932,outlier_monto,0.1,101,-0.04860429540875217
outlier_monto_5x_10pct,0.5635162601626016,0.5981613344985932,0.5675263148196219,0.5579521149776302,0.562105180050937,0.5981613344985932,0.0066160999704152346,0.0016809197079306999,3936,0.568793235972329,0.625,0.8116918915487614,outlier_monto,0.1,102,0.4340169600862505
outlier_monto_5x_10pct,0.568089430894309,0.6033033782470658,0.5722607953620612,0.562241280403286,0.5665232161521201,0.6033033782470658,0.0061308000003919005,0.0015576219513190805,3936,0.5710991544965411,0.6270042194092827,0.812260067784399,outlier_monto,0.1,103,-0.3965933518622571
outlier_monto_5x_10pct,0.5645325203252033,0.6001448623786952,0.5687607516298945,0.5582960182861894,0.5626366603421131,0.6001448623786952,0.006900699925608933,0.0017532266071160908,3936,0.5695618754803997,0.6250527203711514,0.8122595229038542,outlier_monto,0.1,104,0.21744917934024463
outlier_monto_5x_10pct,0.563770325203252,0.5989282201509202,0.5680077707104019,0.5578919920416358,0.5621967620281196,0.5989282201509202,0.006371899973601103,0.0016188770258132883,3936,0.5680245964642583,0.6238919375263824,0.8115882425180739,outlier_monto,0.1,105,0.3495510458121242
outlier_monto_5x_10pct,0.5632621951219512,0.5987618741825826,0.5671429395220141,0.5571588053829949,0.5617582088263393,0.5987618741825826,0.007135599968023598,0.001812906495940955,3936,0.5680245964642583,0.6233656684943062,0.810759844039896,outlier_monto,0.1,106,0.5012757591635606
outlier_monto_5x_10pct,0.5635162601626016,0.5989519007201468,0.5673946569897991,0.5572147612630394,0.5613983389111373,0.5989519007201468,0.006525699980556965,0.0016579522308325621,3936,0.5710991544965411,0.6262115465655289,0.8109053112320685,outlier_monto,0.1,107,0.45711481635988954
outlier_monto_5x_10pct,0.5630081300813008,0.5977671587837083,0.5666514339421639,0.5570184776770227,0.5609035840423066,0.5977671587837083,0.006354199955239892,0.0016143800699288343,3936,0.5695618754803997,0.624,0.8104087892451594,outlier_monto,0.1,108,0.5875047761263149
outlier_monto_5x_10pct,0.5640243902439024,0.5987936427779077,0.5679441835632206,0.5584088254916537,0.562744793483073,0.5987936427779077,0.006194900022819638,0.0015739075261228756,3936,0.5680245964642583,0.6233656684943062,0.8103846957306191,outlier_monto,0.1,109,0.36070668151126606
outlier_monto_5x_10pct,0.5607215447154471,0.5960454425119452,0.5651387937447114,0.5548797812747919,0.5593183730466839,0.5960454425119452,0.006046899943612516,0.0015363058799828548,3936,0.5626441199077633,0.6195514176893779,0.8114395851016745,outlier_monto,0.1,110,0.8528801504698122
outlier_critico_combinado,0.4367378048780488,0.41078239700885427,0.4185506670433784,0.4208979181965222,0.47151560766691686,0.41078239700885427,0.007268000044859946,0.0018465447268444985,3936,0.7025365103766333,0.542433234421365,0.6911756066016473,combinado,1.0,101,26.57008577755421
outlier_critico_combinado,0.4484247967479675,0.4249196846204429,0.43285838427205336,0.43406025321009856,0.47934151469198405,0.4249196846204429,0.006839999929070473,0.0017378048600280673,3936,0.7040737893927748,0.5504807692307693,0.7005268743602039,combinado,1.0,102,24.059960883375684
outlier_critico_combinado,0.44613821138211385,0.42344997660358924,0.4308006479552702,0.4329354063053638,0.4713038359525039,0.42344997660358924,0.008901000022888184,0.0022614329326443553,3936,0.6833205226748655,0.5404255319148936,0.6915421145095904,combinado,1.0,103,24.420967120209948
outlier_critico_combinado,0.4339430894308943,0.4085383935155602,0.41532383192079636,0.41914723327714387,0.45932482251897244,0.4085383935155602,0.007054899935610592,0.0017924034389254554,3936,0.6894696387394312,0.5413397706698854,0.6864859354555852,combinado,1.0,104,27.136196991603757
outlier_critico_combinado,0.4326727642276423,0.4058532998744353,0.4105463880876137,0.4150156455464477,0.4553407957495106,0.4058532998744353,0.0070300999796018004,0.0017861026370939535,3936,0.7094542659492697,0.5485884101040119,0.6965242835336013,combinado,1.0,105,27.974344720172063
outlier_critico_combinado,0.4423272357723577,0.4141573021931817,0.41939918531120746,0.4256104111414009,0.4633132054708129,0.4141573021931817,0.006841500056907535,0.0017381859900679711,3936,0.7079169869331283,0.551497005988024,0.694838753675079,combinado,1.0,106,26.421222979023756
outlier_critico_combinado,0.4377540650406504,0.4114139447954317,0.418883960502998,0.42184856877786064,0.47060871515102987,0.4114139447954317,0.006904600071720779,0.0017542174978965393,3936,0.7048424289008455,0.5435684647302904,0.6936655358059979,combinado,1.0,107,26.51161326256899
outlier_critico_combinado,0.4400406504065041,0.4089239277876034,0.41536242576705695,0.4234773039367819,0.4650079668190238,0.4089239277876034,0.00843469996470958,0.0021429623894079217,3936,0.7071483474250576,0.5528846153846154,0.6948695160922009,combinado,1.0,108,27.1294261439058
outlier_critico_combinado,0.429369918699187,0.401864398166183,0.40878762367770716,0.4136279328051404,0.45799297321036453,0.401864398166183,0.006618499988690019,0.0016815294686712446,3936,0.6925441967717141,0.5383925903794443,0.6884748578096009,combinado,1.0,109,28.28289976481984
outlier_critico_combinado,0.4367378048780488,0.4048920113952921,0.40953498862552323,0.4189391989819505,0.4553919226523402,0.4048920113952921,0.006687500048428774,0.0016990599716536518,3936,0.7117601844734819,0.5559891924347042,0.6902442967126807,combinado,1.0,110,28.151783156169664
